,setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3843,3843,dummy,1nSSGcOnAk6LKSMInfzt52,0.414,0.972,9,-3.394,1,0.0795,2.96e-05,0.0362,0.161,0.282,100.042
3844,3844,dummy,7h43QeYBcQIWb2OFcspoPb,0.184,0.963,6,-3.824,1,0.102,5.27e-05,0.000415,0.146,0.335,90.605
3845,3845,dummy,2K05Mj4JVTueU18EfdpMul,0.541,0.967,1,-2.765,1,0.191,4.09e-05,0.0243,0.172,0.462,134.965
3846,3846,dummy,5rC2U2OhChpWz4Oi06sbzH,0.312,0.96,2,-4.253,1,0.0556,2.81e-05,0.000309,0.252,0.315,106.955
3847,3847,dummy,1Nk4fKT3qyaxiGbidW0Nyf,0.468,0.975,10,-1.871,0,0.1,0.00161,0.0,0.339,0.441,130.063
3848,3848,dummy,6d05C2cR01olKsCJoUvNgG,0.38,0.993,9,-2.374,1,0.155,0.000651,0.0,0.0797,0.214,140.058
3849,3849,dummy,3Mf14z1ZEyECsYTVsu7aRv,0.455,0.97,1,-2.751,0,0.0591,0.000183,3.15e-06,0.276,0.195,147.917
3850,3850,dummy,6WII5QTkLtW5SglluYlBNY,0.438,0.936,5,-4.279,0,0.0635,0.000172,0.0,0.343,0.555,160.086
3851,3851,dummy,4DPoSUdIOAsXICe1SRujzf,0.415,0.806,0,-7.585,0,0.0771,0.0914,5.47e-05,0.0681,0.0931,130.057
3852,3852,dummy,5AjezAox8yrz6yUMSaCLra,0.336,0.962,8,-2.544,1,0.0799,1.27e-05,0.0,0.0704,0.255,162.437
3853,3853,dummy,7wZ48cSDxvoofrFS9aG4l0,0.543,0.977,1,-4.151,0,0.0801,0.000101,0.345,0.0611,0.493,113.005
3854,3854,dummy,17C4oPQ3sTpF11pi9yvGcs,0.236,0.892,2,-4.106,0,0.188,0.0305,0.0,0.278,0.0685,184.981
3855,3855,dummy,36w5Ai2rVganBlTiflogxT,0.297,0.982,8,-1.84,1,0.176,2.39e-05,0.00232,0.0848,0.11,131.572
3856,3856,dummy,1g0LtPH37vLSB1CShDVgif,0.391,0.911,0,-2.11,1,0.0448,1.96e-05,0.000147,0.102,0.297,95.035
3857,3857,dummy,0JhU5780ClX6njQAN21bP9,0.251,0.977,6,-3.287,1,0.108,5.5e-05,6.02e-05,0.427,0.299,139.218
3858,3858,dummy,2xbrLuNSgW2QD7AVCyagjX,0.486,0.98,7,-2.583,1,0.0974,7.06e-06,0.0102,0.209,0.266,125.996
3859,3859,dummy,57mIwCJpc2L0gGxqqcWC5T,0.494,0.84,11,-4.505,0,0.0365,9.61e-05,0.0,0.539,0.0389,139.942
3860,3860,dummy,0I7a5s9fuXFXgYepRI4Uj6,0.228,0.96,9,-3.813,0,0.101,0.00196,1.25e-05,0.36,0.229,143.535
3861,3861,dummy,7s7oNg7BB1UEVUVRKHL8vt,0.248,0.965,2,-4.57,0,0.0721,0.000167,0.000135,0.0957,0.366,116.206
3862,3862,dummy,5T9ZykHXyg7o1NjnnTErKM,0.195,0.978,2,-4.71,0,0.241,6.97e-05,0.000381,0.114,0.061,141.925
3863,3863,dummy,23UoI3jlFiWdo5jadUYo69,0.472,0.925,6,-3.545,0,0.15,0.000394,0.000528,0.0826,0.338,159.989
3864,3864,dummy,1ydqvtdPB7LM7XLyJKNJD4,0.53,0.983,6,-2.474,1,0.179,0.000607,1.37e-06,0.338,0.333,150.015
3865,3865,dummy,0XT70Wk9pP8JZkmJhfntuL,0.558,0.943,1,-4.81,0,0.0535,0.00191,4.38e-05,0.248,0.56,111.994
3866,3866,dummy,0N6ZOzOy8IEvkZs7wRReR7,0.272,0.985,6,-4.113,1,0.199,5.49e-05,8.48e-05,0.131,0.415,94.994
3867,3867,dummy,7E72zJebtIL3QHjXZOBk3d,0.196,0.944,3,-4.711,0,0.263,0.00109,3.34e-06,0.125,0.131,199.78
3868,3868,dummy,5OhLBEgXp9TPGlnFw5pXeK,0.438,0.95,6,-4.209,0,0.0869,0.0029,0.0,0.33,0.408,150.023
3869,3869,dummy,6dLXK2ppW3GiNEHN2vcMWl,0.469,0.978,8,-4.399,1,0.0628,5.59e-05,0.0168,0.294,0.413,90.994
3870,3870,dummy,2kdV8P6LVkTfBPEyQYi9J7,0.211,0.958,5,-4.801,0,0.115,3.21e-05,0.138,0.156,0.263,160.02
3871,3871,dummy,2VseRAuxHRFtlvr5zP1fKE,0.169,0.0402,7,-22.564,0,0.0407,0.884,0.906,0.115,0.0364,129.748
3872,3872,dummy,3t01l4cukEOH5JrIvvMnBi,0.275,0.978,11,-4.106,0,0.171,0.000192,0.0,0.357,0.325,75.333
3873,3873,dummy,01W5V5ldcR16YA7ZVHFLSH,0.366,0.952,8,-3.082,1,0.0787,3.91e-05,0.00104,0.379,0.431,180.079
3874,3874,dummy,3VMt30BAOV15goRMNPnA3A,0.471,0.988,7,-3.575,1,0.14,7.76e-05,0.0,0.302,0.282,138.05
3875,3875,dummy,5WYQslaRi3T3aVhN0B0S41,0.239,0.966,0,-3.692,1,0.134,0.000394,0.818,0.194,0.0869,144.959
3876,3876,dummy,32wMFRMiIMAz6JqmV7rH8q,0.497,0.985,6,-2.129,1,0.102,0.00044,0.0,0.389,0.439,95.005
3877,3877,dummy,3xwNe4PXYyqlDvmYnUVppm,0.551,0.929,2,-3.819,1,0.053,2.19e-05,0.000129,0.0965,0.14,120.002
3878,3878,dummy,1yYr4D1KjhhyDD5bZIiFQy,0.477,0.94,9,-3.435,1,0.103,0.000211,0.0518,0.346,0.338,76.517
3879,3879,dummy,2kH4Tyy2DUT9aa55SWgjkI,0.379,0.95,0,-3.404,1,0.0821,9.99e-05,1.18e-05,0.21,0.258,165.838
3880,3880,dummy,0CrJVibIdsL6mqmYI9R9hc,0.398,0.948,1,-3.981,1,0.102,0.000214,0.0248,0.248,0.176,135.068
3881,3881,dummy,4vpx7k6ZJ1KfPuqK9Vo9bR,0.473,0.973,8,-3.862,1,0.0646,2.47e-05,7.21e-06,0.415,0.492,140.012
3882,3882,dummy,4RHfRrvNtLeqtEilMmxCj2,0.522,0.917,6,-6.004,1,0.0854,1.84e-05,0.0147,0.0695,0.426,129.968
3883,3883,dummy,5By8hVNgR6Lxlb8KH9MHt4,0.251,0.916,1,-4.681,1,0.0604,5.76e-06,0.495,0.651,0.459,166.416
3884,3884,dummy,4hao5QyH9QKXi902ERMQ5D,0.502,0.85,7,-3.098,0,0.0382,0.000389,0.0657,0.189,0.224,99.989
3885,3885,dummy,411GxeLBfejBTzT1WBXSgn,0.469,0.916,10,-4.163,0,0.0547,5.43e-05,0.0,0.433,0.287,144.004
3886,3886,dummy,04v5JbddUidtTzt6pq026S,0.316,0.927,4,-4.056,0,0.0795,0.000126,0.107,0.0995,0.385,139.926
3887,3887,dummy,6sEATFAvs0nnXBs4gGOTcH,0.293,0.976,10,-4.045,0,0.199,1.4e-05,0.0195,0.285,0.227,120.088
3888,3888,dummy,4YfF0cZEBtCju02dhXfifE,0.296,0.993,3,-3.814,1,0.333,0.000115,2.42e-06,0.0975,0.306,169.813
3889,3889,dummy,00zW3BfL5Gl3UWWjpSKKqN,0.545,0.969,4,-3.088,0,0.181,0.000149,0.000143,0.298,0.2,126.526
3890,3890,dummy,5r5MNVEyuVFU2feyLKpOum,0.47,0.751,7,-4.689,1,0.0266,0.00146,1.52e-06,0.321,0.668,95.996
3891,3891,dummy,4avmlZ22iGS34Crf1ORSQN,0.51,0.965,9,-3.325,1,0.044,0.000148,0.000228,0.313,0.446,98.956
3892,3892,dummy,4sJnSjPD346EYYAN4YZxue,0.139,0.781,6,-6.062,0,0.0517,0.000219,0.892,0.115,0.101,152.958
3893,3893,dummy,6hFViMlb3xQzpuudz9GOkT,0.593,0.778,0,-5.445,1,0.0381,0.0893,0.00272,0.918,0.322,122.316
3894,3894,dummy,7CiTfepsP8vrn6rGIvrqXf,0.517,0.894,7,-3.095,1,0.0377,0.00583,3.39e-05,0.13,0.59,111.058
3895,3895,dummy,4XnDXjmOGcdHeLq00sPX66,0.606,0.949,4,-5.233,1,0.146,0.0124,2.33e-06,0.113,0.817,148.574
3896,3896,dummy,3LQ7ZDFFXoVEMZzgNGMDSK,0.598,0.91,4,-2.097,1,0.0427,0.0381,0.0,0.116,0.74,124.981
3897,3897,dummy,1laKLfHeopHirfxY7d6ciz,0.623,0.839,0,-6.189,0,0.0851,0.00619,0.0,0.0891,0.525,122.97
3898,3898,dummy,66vlDAwwNitDMwARA8lejR,0.61,0.738,1,-3.247,1,0.0305,0.0466,0.0,0.353,0.891,133.985
3899,3899,dummy,2rlN9qDoZd1ajISWDhiiLe,0.513,0.965,4,-4.318,1,0.0574,0.00944,2.56e-05,0.123,0.466,123.157
3900,3900,dummy,7jC12iQrBnzkylfSyxmsK8,0.591,0.979,1,-2.954,1,0.0693,0.0262,0.0014,0.0224,0.74,132.05
3901,3901,dummy,0WaDmPzDfKw5ZAtPlHlXpL,0.554,0.474,7,-6.143,1,0.0272,0.00733,0.0,0.175,0.298,126.019
3902,3902,dummy,3fCO1n6l7yekcNRDRkoJJ4,0.604,0.666,4,-7.155,1,0.0271,0.0499,3.78e-05,0.14,0.246,132.031
3903,3903,dummy,3MH0ybDparlmUrfQQfj9uX,0.539,0.885,9,-2.248,1,0.0409,0.00936,0.0,0.287,0.779,119.964
3904,3904,dummy,0IL7LGrnYObWYyYaJ3GzWr,0.484,0.779,9,-4.98,1,0.0436,0.131,1.09e-06,0.376,0.584,169.869
3905,3905,dummy,0nMflPztzJg8C8w1xcHhIe,0.372,0.952,4,-2.566,0,0.0769,0.000114,0.007,0.369,0.225,166.025
3906,3906,dummy,0yiMxEV6t1oJsDZDQaf7vB,0.653,0.963,7,-4.836,1,0.0454,0.0189,0.0,0.314,0.64,115.844
3907,3907,dummy,08DL8rn9YdnI9bhy3QDQlt,0.564,0.61,5,-6.407,0,0.0277,0.274,0.000338,0.377,0.414,133.98
3908,3908,dummy,2KPBIjQLE3tOGYQi6dyJEk,0.37,0.584,11,-5.658,1,0.0325,0.00954,0.00249,0.362,0.369,149.739
3909,3909,dummy,7yMifnhzB18I4p2VyaRBZo,0.583,0.692,9,-6.59,1,0.035,0.0136,0.000243,0.156,0.747,126.012
3910,3910,dummy,7hkZA8k60t4SQg7QJqqDMB,0.552,0.655,2,-4.448,1,0.027,0.0365,0.0,0.0518,0.423,83.985
3911,3911,dummy,1rbQPk1VhIEIIAea63gFGI,0.703,0.545,11,-7.175,1,0.0327,0.233,1.24e-06,0.088,0.969,152.001
3912,3912,dummy,2qrxmTwVAsQ83HAtgyawKc,0.509,0.956,7,-0.706,1,0.0676,0.0459,0.0,0.369,0.802,153.938
3913,3913,dummy,1XT0cpl9g0GuRQJao2nqXd,0.558,0.914,6,-3.395,0,0.0996,0.000191,0.0,0.132,0.711,94.975
3914,3914,dummy,0AkE91xeeiaSApLOIX1aYJ,0.486,0.525,7,-9.694,1,0.0294,0.282,0.0173,0.311,0.514,97.206
3915,3915,dummy,1F34Gu9yLlQicDJ9Pud9Ua,0.277,0.768,5,-5.718,1,0.044,0.0884,0.000388,0.0874,0.17,141.049
3916,3916,dummy,7algEvzBCCI2SCuGLFEN1F,0.486,0.915,11,-3.703,1,0.0968,0.0264,0.00168,0.0749,0.566,144.532
3917,3917,dummy,1GaaPARpUblOd51nwBiX8B,0.318,0.98,10,-5.051,1,0.0905,0.000202,0.0107,0.111,0.63,140.599
3918,3918,dummy,3eyxh8xkW0X7k1FSHlAatt,0.463,0.934,1,-3.566,0,0.141,0.0223,0.0,0.301,0.649,168.005
3919,3919,dummy,6ztbN3W5rrsV0w6nCVjJtR,0.597,0.902,8,-5.658,1,0.0352,0.0103,0.00049,0.202,0.726,105.022
3920,3920,dummy,1mlqWUCTXXO2VdnNsCcK5G,0.509,0.536,9,-6.686,1,0.0352,0.0024,0.000228,0.212,0.588,168.062
3921,3921,dummy,6XsJTpZwPKMcG8QK8k14Z6,0.387,0.95,1,-3.747,1,0.0475,0.00193,0.0,0.0689,0.541,191.006
3922,3922,dummy,5aIKhCBeXldSbLUZUKdx9j,0.446,0.778,6,-2.221,1,0.0999,0.000812,0.0,0.0332,0.926,189.873
3923,3923,dummy,32sP1XAjrxS7WMpAzphKzy,0.668,0.816,9,-3.708,0,0.0322,0.0311,2.47e-05,0.195,0.55,129.975
3924,3924,dummy,190iqSKlSlmqv2E5mA7hMy,0.58,0.292,1,-9.596,1,0.0315,0.882,0.0707,0.109,0.23,126.608
3925,3925,dummy,7cmzaTJzpeGjqr4TwqjCzG,0.673,0.6,2,-8.842,1,0.0272,0.0171,0.00403,0.281,0.83,89.987
3926,3926,dummy,4xmkNU6Sx8tgCzocxeAP0m,0.603,0.968,5,-1.602,0,0.109,0.00014,3.79e-06,0.128,0.623,106.989
3927,3927,dummy,7dSzJ1eltn4LMlu6vFlzJ6,0.336,0.517,1,-8.205,1,0.0348,0.0672,0.0108,0.0821,0.381,159.676
3928,3928,dummy,0xzHhOKWtEcQGgJf8OQkmU,0.411,0.843,1,-6.783,1,0.0308,0.000983,4.05e-06,0.039,0.75,88.977
3929,3929,dummy,1O4g3C09pTzbl8G6BTLTvg,0.487,0.908,7,-3.974,1,0.224,0.0133,0.853,0.964,0.292,113.057
3930,3930,dummy,15naj8M4Km29lbzUMT6QEi,0.598,0.779,0,-4.755,1,0.0273,0.604,0.0,0.111,0.726,127.977
3931,3931,dummy,5SjCIE0NV59cSBmbighAdI,0.597,0.872,9,-4.967,0,0.0539,0.0215,6.09e-06,0.107,0.445,133.995
3932,3932,dummy,6gFxshn3ajS4PGhhMTHwfL,0.465,0.994,1,-2.42,0,0.119,0.00103,4.25e-06,0.357,0.513,100.092
3933,3933,dummy,6SjyGalaGnQ0eovuQV25u5,0.536,0.97,0,-1.091,1,0.0606,0.00128,0.0143,0.311,0.884,136.859
3934,3934,dummy,2JEEvLWDsTuNvonFuy9s5r,0.498,0.841,5,-5.28,1,0.0324,0.382,0.0,0.237,0.664,151.944
3935,3935,dummy,71oFb6IB8LHbDT67HqtNeF,0.31,0.902,2,-3.314,1,0.0555,6.98e-05,1.55e-05,0.0557,0.362,153.849
3936,3936,dummy,4ksqQy7PsqZlYfMTMToV4Z,0.375,0.988,9,-7.143,0,0.195,0.000133,0.509,0.292,0.0396,169.979
3937,3937,dummy,6T9HJRQv5JxS12yPcUBrqA,0.269,0.979,4,-1.547,1,0.0952,2.02e-05,0.0,0.0503,0.611,134.208
3938,3938,dummy,7t2TdVo29LOQv6RxbAEqrI,0.507,0.982,8,-2.801,1,0.244,0.0149,0.00181,0.377,0.275,120.045
3939,3939,dummy,3Ytt3qLZw1MJyGIef495uN,0.21,0.359,2,-8.234,1,0.0308,0.921,0.906,0.122,0.0358,74.925
3940,3940,dummy,2NblBShkoEx7FLK82IMrJi,0.652,0.579,6,-14.332,0,0.0326,0.595,0.876,0.098,0.449,93.997
3941,3941,dummy,6dCbwXWlYE3cpgYg4srGN9,0.54,0.444,11,-16.585,1,0.0334,0.161,0.92,0.157,0.155,107.021
3942,3942,dummy,04TgGOWYPtZT0vaRzc2sO6,0.413,0.397,1,-15.607,1,0.0355,0.00456,0.837,0.121,0.0332,169.981
3943,3943,dummy,6vcd0sKmiioXQKbcZPr7gq,0.589,0.557,1,-7.493,0,0.0421,0.551,0.151,0.106,0.545,99.987
3944,3944,dummy,72RiMTchKdUOCBwbwf81Zm,0.131,0.263,1,-16.702,1,0.0454,0.99,0.639,0.0986,0.0653,79.123
3945,3945,dummy,6b6pGzvgMYzrWBaVfqc1HL,0.709,0.476,1,-12.238,1,0.0429,0.00834,0.87,0.934,0.67,145.975
3946,3946,dummy,3yDEi3XJbbmQTyF1c5F493,0.0847,0.0246,2,-30.437,0,0.0428,0.785,0.938,0.135,0.0568,74.438
3947,3947,dummy,7yoQyZXnpRbh7k78dzWO00,0.603,0.338,8,-13.858,0,0.0672,0.771,0.893,0.399,0.0581,169.963
3948,3948,dummy,3cNEYuIMX47c0UtoaHKRzH,0.735,0.0145,6,-22.338,1,0.0982,0.988,0.954,0.121,0.28,120.346
3949,3949,dummy,6V472EZ0ymkw3zEDOqlIew,0.652,0.588,5,-9.645,1,0.103,0.0009,0.385,0.2,0.627,168.061
3950,3950,dummy,0PhMmWmN80cKIsKoLOdEPN,0.711,0.772,9,-8.25,0,0.0544,0.189,0.942,0.196,0.105,100.014
3951,3951,dummy,4NtzeWm6RsCMN0U5wemBpY,0.563,0.854,0,-7.804,1,0.037,0.0274,0.91,0.461,0.533,89.978
3952,3952,dummy,34cniwFjkU4O7SZKUxW56h,0.393,0.382,3,-11.33,1,0.0266,0.0402,0.949,0.145,0.0762,152.07
3953,3953,dummy,1bne4gsJshCv77LeKqQb1A,0.634,0.892,4,-7.926,1,0.0289,0.0864,0.437,0.213,0.572,104.983
3954,3954,dummy,5se9ICLXabp7AVcUU59uos,0.53,0.204,1,-17.439,0,0.0263,0.875,0.956,0.103,0.0623,89.99
3955,3955,dummy,4sYn64V9gqP6bpkOGw5B9k,0.278,0.472,4,-16.421,1,0.0295,0.105,0.874,0.0631,0.134,115.069
3956,3956,dummy,33BnSMHgX0AsbKSIbkuMwh,0.775,0.281,10,-10.216,0,0.096,0.549,0.242,0.0941,0.0398,139.949
3957,3957,dummy,2UKYMN7VnsQo40n0qCt6Sa,0.297,0.637,0,-7.926,0,0.0336,0.0014,0.18,0.247,0.332,94.73
3958,3958,dummy,25N6tLYS1uFJ3c5lsXV3y1,0.281,0.477,5,-8.921,0,0.0357,0.606,0.803,0.114,0.034,120.506
3959,3959,dummy,0XiHcuUEf1wmvmX1cOaVR9,0.758,0.455,4,-9.199,0,0.12,0.0442,0.493,0.11,0.183,129.976
3960,3960,dummy,3szv1wBCcMXFx7GdPNm721,0.29,0.0676,3,-30.397,1,0.0454,0.482,0.704,0.12,0.0632,122.584
3961,3961,dummy,7MZLPKriK0CMy6a0ovE1Ca,0.548,0.532,7,-12.246,1,0.0313,0.171,0.838,0.079,0.038,99.994
3962,3962,dummy,08x8v6ae79NWlwZ6canmWD,0.173,0.438,1,-14.213,1,0.0571,0.971,0.644,0.156,0.0384,122.05
3963,3963,dummy,0K9ROx45wTsiVrg0TGlqEN,0.226,0.928,11,-6.776,1,0.0457,0.0019,0.768,0.145,0.412,145.599
3964,3964,dummy,5Nn2Dj7OQsGL6pgQ9iIzPp,0.747,0.68,1,-6.187,1,0.0346,0.0107,0.803,0.0964,0.594,93.804
3965,3965,dummy,0I0pxHXg4zWUgoyJZ5Qt93,0.616,0.403,5,-24.352,1,0.0395,0.238,0.831,0.0879,0.0307,109.99
3966,3966,dummy,2qUPpm68o0YjKyTO5X11Dd,0.819,0.393,6,-19.868,1,0.0496,0.278,0.938,0.339,0.331,124.986
3967,3967,dummy,3MWToltSqef5lgDt0pO16p,0.457,0.778,4,-8.417,0,0.0373,0.0476,0.936,0.661,0.0334,101.923
3968,3968,dummy,6SPEz0BUmkCe0uuSRgQGaB,0.292,0.0832,1,-20.769,0,0.0393,0.94,0.875,0.102,0.0362,149.964
3969,3969,dummy,2RDNRdx2QmjaLBU09Vk61C,0.406,0.32,0,-17.581,1,0.0365,0.121,0.816,0.23,0.0984,120.032
3970,3970,dummy,66KcXPDs1hr8T06KvlJCeA,0.808,0.837,9,-6.583,0,0.046,0.238,0.86,0.0624,0.653,92.002
3971,3971,dummy,0CHT5bkpoltr0CLS1ThqYb,0.102,0.0514,3,-31.092,1,0.0345,0.995,0.938,0.106,0.0769,71.473
3972,3972,dummy,6b2OGK0WAqlyyApPNty7Ra,0.384,0.331,5,-15.876,1,0.0279,0.843,0.911,0.0858,0.173,80.157
3973,3973,dummy,4R3GdFZdmY2ase6ULLCVtW,0.193,0.36,1,-10.528,1,0.0316,0.343,0.674,0.107,0.0736,139.384
3974,3974,dummy,0PD70LezIRS4kAGQHnZ8SG,0.192,0.0895,5,-22.306,0,0.0308,0.991,0.876,0.0912,0.0326,71.956
3975,3975,dummy,4ODVnH3zaK2sai6Ckr8jNP,0.242,0.132,8,-17.432,1,0.0437,0.491,0.882,0.145,0.198,133.217
3976,3976,dummy,0j5FJJOmmnXPd0XajFWkMF,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436
3977,3977,dummy,0aZdE5J00mUfe4MdDXI9AV,0.209,0.294,9,-22.415,1,0.117,0.0291,0.787,0.472,0.0781,89.974
3978,3978,dummy,079AzprhPiOpGXRxNVV6Dc,0.568,0.89,1,-10.558,1,0.0581,0.799,0.863,0.249,0.315,129.732
3979,3979,dummy,50mwGp3PgKoZldhBvfy2cf,0.115,0.00151,10,-36.995,0,0.0454,0.989,0.82,0.112,0.0298,69.634
3980,3980,dummy,7k1SYL49hsMcFgIPsG0FmO,0.135,0.00599,2,-44.749,1,0.114,0.964,0.828,0.286,0.04,85.589
3981,3981,dummy,6cM0HFtya8EQFC5thCswo8,0.305,0.249,2,-16.451,1,0.0424,0.942,0.879,0.105,0.136,70.052
3982,3982,dummy,2f0ZPCrMBbA7k0oruoZxz0,0.426,0.307,9,-12.783,0,0.035,0.454,0.336,0.0505,0.0635,140.004
3983,3983,dummy,55gISxV37mffOW2DbSskT3,0.184,0.423,3,-9.335,1,0.0399,0.496,0.901,0.201,0.0954,137.74
3984,3984,dummy,63ZyPUR8NqWgonSM6RsWp0,0.459,0.6,5,-11.542,1,0.0442,0.923,0.637,0.104,0.17,94.997
3985,3985,dummy,3XhqU2L7yekEGaZDG7uT3U,0.221,0.114,4,-18.858,0,0.0399,0.738,0.912,0.0825,0.0392,71.216
3986,3986,dummy,0ALo5LHdF3hJiD8WFN770B,0.164,0.0392,3,-32.652,1,0.0357,0.983,0.927,0.0774,0.0742,69.481
3987,3987,dummy,23u3lt5vCYxyJnd5vFwUsb,0.37,0.332,5,-13.311,0,0.0317,0.836,0.765,0.647,0.0396,139.643
3988,3988,dummy,5fUqvvy8ZzxxbxQSQTNomi,0.217,0.272,2,-13.276,1,0.0387,0.867,0.919,0.115,0.123,115.049
3989,3989,dummy,4qtOmiiYhlys5OwiSbWm9O,0.738,0.847,4,-4.681,0,0.262,0.385,0.0,0.284,0.755,165.974
3990,3990,dummy,390sHs6iOJV9xgELPRbqox,0.755,0.876,4,-5.185,0,0.0556,0.0642,0.000198,0.0429,0.544,105.984
3991,3991,dummy,0mGvaKpwLYoybnIoboC3uS,0.481,0.81,9,-5.704,1,0.133,0.234,0.0,0.0809,0.328,175.697
3992,3992,dummy,4u5xLMRN0dgKBFFN8FiNgv,0.676,0.91,9,-5.096,1,0.132,0.257,0.0,0.153,0.716,120.022
3993,3993,dummy,7gXoDdtHUAT58STSAjhmLu,0.845,0.817,1,-4.88,1,0.0761,0.208,1.72e-05,0.137,0.685,94.991
3994,3994,dummy,3svvCaJ1gVAQjhWI6mMmO6,0.742,0.77,7,-6.696,0,0.0838,0.182,0.0,0.23,0.687,178.041
3995,3995,dummy,6Gap7FCzt3a8Su8HzW76I4,0.69,0.953,8,-5.554,1,0.0522,0.00329,0.107,0.187,0.344,135.027
3996,3996,dummy,2ZHfq2fapgH4mtLHcm5CvY,0.762,0.768,9,-6.85,0,0.103,0.369,0.0,0.316,0.783,95.012
3997,3997,dummy,2HAyCDJ6aicjeJZlEMp2GX,0.601,0.92,6,-4.878,1,0.0447,0.0544,0.0,0.314,0.955,124.99
3998,3998,dummy,2ZR50pvQ1lpMWyQAMO4Y5b,0.947,0.958,10,-4.146,1,0.171,0.0404,0.0,0.0916,0.801,115.983
3999,3999,dummy,7zo8XAMYBG6nGpqGiIudBc,0.63,0.661,1,-5.11,0,0.045,0.2,0.0,0.17,0.311,156.005
4000,4000,dummy,5buC1VFP7FSaB0YokvP0EJ,0.696,0.876,11,-5.634,1,0.0371,0.0423,0.0,0.0874,0.415,119.995
4001,4001,dummy,0UAGQMu69SmPBLSVNVK2D0,0.826,0.82,11,-4.99,0,0.242,0.247,0.0,0.106,0.764,93.994
4002,4002,dummy,2PyuytS9WHUXcqzR1lJYV0,0.829,0.904,9,-3.51,0,0.0535,0.0661,1.64e-06,0.343,0.595,94.021
4003,4003,dummy,5RqdUkvsV4BOXpFd5zbXFt,0.847,0.663,2,-8.0,0,0.0533,0.526,0.00148,0.0736,0.914,95.041
4004,4004,dummy,09Bbzwqg8PnvyZn3DFA73j,0.541,0.717,11,-3.625,0,0.239,0.0826,0.0,0.0537,0.681,84.017
4005,4005,dummy,2MioxSroS0g1mi24LLfcnq,0.811,0.562,5,-10.183,0,0.0368,0.137,0.0,0.0623,0.965,129.039
4006,4006,dummy,2UPfiKisNceDee4VFcdoZx,0.617,0.66,8,-7.192,1,0.171,0.0303,0.0,0.102,0.895,214.017
4007,4007,dummy,7000lIDeQQURNIsLINOYZo,0.794,0.708,5,-7.053,1,0.0492,0.36,1.79e-05,0.322,0.613,94.004
4008,4008,dummy,57cL4FDebgbKDfnrK7ZCsp,0.666,0.839,0,-5.405,0,0.0492,0.132,0.0,0.174,0.881,173.976
4009,4009,dummy,4GlxkdvkV7RddfoTz2ZtlT,0.601,0.948,8,-5.081,1,0.152,0.123,7.17e-06,0.348,0.526,184.041
4010,4010,dummy,6uIk27ADwVYHMSlOXtgEOv,0.755,0.892,6,-4.351,0,0.0598,0.00934,2.95e-05,0.229,0.812,110.014
4011,4011,dummy,6q8YoS91mw9tH5YaAXAp3f,0.325,0.853,0,-5.703,1,0.0769,0.00254,0.00064,0.157,0.576,191.517
4012,4012,dummy,4u0IdGWMzjCVgdM5xc7vEG,0.763,0.877,2,-5.446,1,0.0553,0.118,1.8e-05,0.155,0.645,92.001
4013,4013,dummy,0798D5Kod1iRzqIVaRlpZJ,0.737,0.646,6,-7.854,1,0.315,0.196,0.0,0.0882,0.651,93.85
4014,4014,dummy,1rFmJiURugnU2HLBkQpAuS,0.684,0.752,0,-7.084,1,0.106,0.6,0.0,0.274,0.777,92.047
4015,4015,dummy,4s7DK08ZqqU5EnjvQ6Vlle,0.697,0.919,7,-3.867,1,0.0792,0.432,0.0206,0.0882,0.683,179.988
4016,4016,dummy,27cJ2fmLUPntkn86UVe1BR,0.706,0.769,11,-4.429,0,0.189,0.11,2.63e-05,0.13,0.629,175.961
4017,4017,dummy,2c8OyKOEecrjegd8cfkizR,0.69,0.91,7,-3.136,1,0.0903,0.0665,0.0,0.0694,0.606,95.031
4018,4018,dummy,0qtmSv1LAqAD63ApakCUuz,0.633,0.689,8,-7.105,0,0.126,0.0556,0.0,0.533,0.784,183.999
4019,4019,dummy,6Sd3XIvKWeRRLPQsJbFdwV,0.762,0.752,10,-5.667,1,0.0365,0.099,3.55e-06,0.252,0.749,95.971
4020,4020,dummy,1xbw6jObdWhPSoN9MflOSA,0.734,0.741,5,-7.016,1,0.0627,0.43,0.0194,0.0693,0.838,92.015
4021,4021,dummy,7zEF2S4ZtAbf1MjpImOUO9,0.664,0.857,0,-6.852,1,0.127,0.0902,0.0,0.371,0.962,90.025
4022,4022,dummy,46xluCYPf7msJNwmDKqCrO,0.867,0.727,7,-4.906,1,0.0779,0.219,0.0,0.201,0.605,94.99
4023,4023,dummy,2QxkUx3Mxdvqs4q55tXSdi,0.713,0.789,9,-7.877,1,0.236,0.0518,0.000172,0.307,0.718,178.063
4024,4024,dummy,6lCdmllBhmgm4vwN6gArNJ,0.795,0.806,3,-5.65,0,0.0468,0.123,0.00133,0.166,0.967,141.993
4025,4025,dummy,0DQd0tWurMHUAv0cMnDELH,0.737,0.82,9,-2.085,1,0.0291,0.143,9.16e-05,0.129,0.914,127.998
4026,4026,dummy,3iZCGJKeLgSDQyWUrLklGa,0.863,0.779,7,-6.041,1,0.0622,0.203,3.44e-05,0.106,0.629,94.002
