setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
106,Yoga Depth,32HG8Lvryuz8NCQQW0YO46,0.203,0.0278,10,-28.265,1,0.0462,0.933,0.877,0.0983,0.0375,141.46
107,Shimmer,2R0jJNaZzXUklvrjpbRS66,0.145,0.0861,3,-25.962,1,0.0494,0.78,0.681,0.111,0.0365,77.576
108,New Beginning,2LCJEUpAFLETtWCCcA4VKv,0.254,0.333,3,-16.051,1,0.0526,0.884,0.94,0.122,0.0392,137.801
109,Jeevan,06k8aoKACp7ouBnP1lZFOz,0.106,0.0579,2,-28.113,0,0.0375,0.93,0.816,0.132,0.039,91.046
110,Inner Dimension,6xIl1x7mWago7qpDn5tKfA,0.225,0.215,0,-17.989,1,0.0374,0.918,0.896,0.113,0.0357,69.781
111,Black Iris,3nfo4XNg7pyQLmHppIRANv,0.507,0.0645,0,-24.972,1,0.0307,0.955,0.926,0.0898,0.0382,100.983
112,Adumbration,7EOou80jtKNv4t6P5ZYp1h,0.284,0.179,4,-17.185,1,0.0392,0.852,0.941,0.115,0.0357,129.875
113,The Deep Blue,3fPDwXNYVnj3ROLieCtOGR,0.0929,0.0455,0,-24.381,1,0.0469,0.962,0.967,0.108,0.0338,165.182
114,Atmosphere,55EbjQa4Th0gmzKQdSnMrw,0.193,0.0453,7,-26.219,1,0.0577,0.952,0.961,0.104,0.119,67.675
115,Lost Worlds,5qndjKZTvJBodDiHSPFo55,0.0845,0.161,8,-21.986,1,0.0484,0.789,0.685,0.0767,0.0339,47.714
116,Minds Traversed,5OxLsoveEfCtK2M3CuqCd7,0.249,0.408,0,-11.078,1,0.0322,0.916,0.838,0.226,0.052,77.922
117,Stills,76aOwjgXrk9f8SPhDcLXWz,0.298,0.0297,9,-18.538,1,0.0428,0.967,0.937,0.0927,0.132,75.84
118,Time Travel,1aa3A3F6b5FZFtXAhtrybK,0.12,0.0585,3,-27.623,1,0.0383,0.696,0.939,0.11,0.0397,78.662
119,Soft Clouds,2QpYvFvVXQ3NArChOZN1hg,0.19,0.063,0,-26.496,1,0.0362,0.961,0.835,0.11,0.067,72.088
120,Movements of Dimensions,7BQDfK8Emfh80YJuvoGrb4,0.082,0.0782,0,-22.579,1,0.0368,0.981,0.926,0.107,0.0369,76.787
121,Letting Go,1S7ulK4PlPK3KvOWrAq0PG,0.183,0.0225,8,-27.648,1,0.0387,0.9,0.939,0.114,0.0302,70.547
122,Butterfly Traces,2IrPTNvYOoR92JZoNz79N2,0.453,0.187,2,-15.713,1,0.0292,0.976,0.934,0.0709,0.189,72.011
