setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
14,In Solitude,4rEHRykxSQvP6mA23Umt71,0.19,0.0124,5,-33.75,1,0.0461,0.989,0.878,0.0916,0.0346,135.251
15,Sajda,0LW7Czzs4PJVBqmftvKk1m,0.144,0.0152,11,-33.648,1,0.0474,0.981,0.947,0.112,0.0375,73.736
16,Cross A Line,1IkrL2wE6aWYzOmWjZmNO9,0.18,0.0187,0,-31.807,1,0.044,0.969,0.916,0.128,0.0339,71.135
17,Behind The Lines,0gEnOiu5WgBs0W9XWwSV21,0.0786,0.018,4,-32.978,1,0.0411,0.993,0.932,0.0776,0.143,67.09
18,Placid Dream,6xTOkkjXpxhmUbC4bHwj42,0.176,0.00822,9,-34.83,0,0.042,0.978,0.937,0.0893,0.0523,87.771
19,Clear Blue,4UEs7H32py3zfPCor8nbZZ,0.148,0.00383,7,-37.248,0,0.0416,0.958,0.93,0.103,0.0856,76.632
20,When It Was Just A Dream,286oXCQiXd21D7WVeMMYCc,0.0708,0.00234,0,-38.223,1,0.0375,0.992,0.895,0.09,0.0534,70.608
21,Piece of me,4bbWhn9UvxffnZEmcVarRQ,0.281,0.00544,2,-35.44,1,0.0411,0.996,0.943,0.0969,0.0735,73.993
22,Hemisphere,7IPMzEuY6Ep2rHIAEjPwd4,0.26,0.032,8,-33.723,1,0.0415,0.992,0.798,0.106,0.183,70.286
23,A Night In Spring,6j6wtwEtxK5ZAXzRK47WED,0.195,0.0131,0,-34.337,1,0.0494,0.987,0.865,0.0991,0.0342,76.878
24,Underview,5xcgi9ta3wVzBFktltBLMo,0.0705,0.00211,0,-36.18,1,0.0426,0.99,0.869,0.126,0.0967,76.472
25,Oceanwide,7Mr3SK5zRJ0mrdNraurM5Z,0.259,0.00776,0,-34.062,1,0.048,0.992,0.809,0.113,0.037,68.791
26,Stories,0ETgVH10Y5yiljMWO5kNtV,0.133,0.0133,5,-33.01,1,0.0422,0.959,0.826,0.105,0.0594,64.156
27,Celestial,4alwurSGuv4U63w9549o1s,0.201,0.126,5,-28.009,1,0.0399,0.856,0.849,0.0776,0.0371,73.245
28,Camhanaich,6HIeUtR5bG9IuKqtcBaMkm,0.133,0.00463,4,-35.416,1,0.0382,0.973,0.924,0.0801,0.0951,68.955
29,Ulayaw,6mk4Fk0a1ZEQZTBBQBccIm,0.138,0.0283,5,-33.075,0,0.0399,0.977,0.982,0.0882,0.0493,84.676
30,Incognito,5o8wzFKWubYHioQh5j5c5O,0.18,0.0157,10,-33.795,1,0.0449,0.986,0.822,0.129,0.0481,134.736
31,For Your Relief,2bBNdeBMLLOrpzewcEQIPl,0.149,0.0161,2,-34.556,1,0.0351,0.906,0.945,0.111,0.03,141.243
32,Timelapses,3M0p85lGZSAirN47876OKc,0.161,0.0288,2,-35.105,1,0.0416,0.982,0.905,0.11,0.111,131.238
33,Goya,6JT4jBA76LMSNAOSHvP7aJ,0.142,0.00575,0,-35.454,1,0.0469,0.847,0.988,0.127,0.0328,68.861
34,Le Doux,7pMX0cXGVn2zhWUm2UM8SY,0.196,0.0146,0,-30.816,1,0.0402,0.964,0.953,0.0897,0.0558,131.027
35,Places,3OoXbnBZiWY3RHhz31zKPj,0.15,0.00559,11,-31.326,1,0.0491,0.985,0.975,0.112,0.0564,136.872
36,For Simplicity's Sake,6pQxeKnVSxdasJR9PEfFom,0.156,0.00743,0,-35.193,1,0.0446,0.925,0.892,0.196,0.0996,133.526
37,Lowering Mind,5tfnG31hpSaIGTFLVUdlEx,0.275,0.0265,0,-31.405,1,0.0393,0.994,0.935,0.0999,0.174,68.926
38,Vinsamlegast,1bSIKUAxUGk2pUVctmRLrv,0.202,0.0045,7,-34.752,1,0.0433,0.984,0.922,0.123,0.0712,69.909
39,Morgentau,4sFKNjTnjAI6xsU6YsSEcS,0.161,0.0119,8,-35.622,1,0.0511,0.942,0.952,0.107,0.0634,132.111
40,Conversations,3P0iYHT4L8qRKcTtnYhTv5,0.27,0.008,11,-28.79,1,0.0355,0.981,0.893,0.112,0.039,72.952
41,Uspavan,4KTCqhkTkLafpaFgvMrcRO,0.164,0.0417,4,-32.357,1,0.0372,0.845,0.912,0.108,0.13,69.738
