setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
35,American Teenager,2k5D4U0IEcEW5eGyNtpXhH,0.425,0.743,4,-5.006,1,0.0462,0.00302,0.0,0.0915,0.151,119.912
36,Kepler-22b,4RpYwhok6EenNByjlMupsd,0.674,0.884,1,-6.062,1,0.0988,0.0203,0.489,0.109,0.916,101.062
37,Free,6k7vblX4M4TgEjPt6jLoHZ,0.467,0.703,10,-6.498,0,0.0368,0.00571,0.000717,0.14,0.0398,174.774
38,graves,640VqmPmQyA4IoyzPxvUyA,0.569,0.582,8,-7.45,1,0.0664,0.422,0.00379,0.176,0.501,94.078
39,HIGHWAY TO YOUR HEART,1ejiXFwhoCVvM1z0uh32fr,0.447,0.453,11,-8.92,1,0.0316,0.482,0.00242,0.73,0.0563,111.668
40,Hips,50WhnUlDa5UzGbzNAeydxR,0.392,0.573,2,-8.637,1,0.0506,0.0876,0.799,0.101,0.644,89.993
41,Down,2O0SzeXQTcXFlGuFsY5JNH,0.779,0.856,8,-6.466,1,0.0347,0.188,0.000133,0.258,0.938,121.991
42,Cosigns,2bUzdVehjEyK2YJT7lEQkk,0.564,0.634,0,-7.218,1,0.0339,0.0447,0.00165,0.195,0.528,125.048
43,Intentions,6S4NRqNCYpsxlxMtSFKxh2,0.629,0.525,2,-6.86,1,0.0443,0.133,0.047,0.0782,0.25,168.002
44,cant celebrate,7FASEsOoEfBpUjdkIuz40V,0.543,0.97,6,-6.897,1,0.0356,0.00569,0.744,0.155,0.688,145.448
45,Underlands,1qhjnS2Z8W9xYextJvUdrA,0.669,0.433,0,-9.641,1,0.0364,0.161,0.0349,0.0951,0.295,96.747
46,Favorite Peeps,4dUOiTUovOCy91uztDlUp3,0.611,0.525,7,-9.683,1,0.0354,0.767,0.799,0.112,0.299,113.946
47,The Rhythm,1PhR7tMOmCZOEUmr7TdmFN,0.375,0.908,0,-5.706,1,0.0391,0.00112,0.155,0.12,0.715,180.034
48,Cry Baby,6EhLEIwLKrqjf6VTx9eGOd,0.536,0.685,2,-6.511,1,0.0286,0.491,0.0133,0.166,0.786,78.92
49,Maeve,51MWWouyvwSN74TucuMvmF,0.724,0.694,9,-11.846,1,0.0691,0.128,0.547,0.0993,0.428,110.054
50,Imaginary Girl,0dXdVTTo1hVSWvqEJQ04Gy,0.364,0.521,7,-7.295,0,0.0337,0.541,4.76e-06,0.126,0.263,116.846
51,Sharks,4QZa3y2uKeSl92MkYKZLlf,0.499,0.806,2,-7.753,1,0.0285,7.76e-05,0.679,0.0665,0.61,141.966
52,Bending,1RSQH4YSib4hWRgrEplkrc,0.664,0.443,2,-10.335,0,0.0468,0.175,0.454,0.386,0.61,75.009
53,Frightened Whispers,62T6j2gOY5YjRVH6MzPCgA,0.673,0.589,2,-8.302,1,0.0279,0.151,0.156,0.0458,0.201,96.016
54,Speeding 72,70GadgaRBOWaBtD8qHc095,0.576,0.799,2,-5.88,1,0.0321,0.0121,0.172,0.297,0.8,126.984
55,Country Fuckboy,681ErGTyANOadtDGJkfnG3,0.628,0.495,2,-6.473,1,0.0402,0.0289,3.83e-05,0.0983,0.781,148.092
