setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
141,Punish,7J9GTGEXSp0ZvtCc1AAo01,0.555,0.89,5,-4.571,0,0.0959,0.00295,0.152,0.128,0.608,182.046
142,When Everything is Grey,3h4gssEEpQZxfT9SKF9wD0,0.278,0.896,2,-2.468,1,0.0682,0.0235,2.5e-05,0.11,0.113,78.016
143,static (hold on),3UOBN6HMnEqU1dxntgx1CN,0.313,0.511,11,-7.326,0,0.0435,0.492,4.35e-05,0.0878,0.167,120.561
144,"hey i'm in texas, do u wanna hang/talk?",7yRkcEBdg4vhpK8ddBDh5w,0.529,0.751,2,-7.178,1,0.0508,0.0868,0.0,0.378,0.479,72.539
145,moon-e,73jgT3Xc1d8KqXohUhaITa,0.675,0.258,0,-20.115,0,0.139,0.693,0.694,0.128,0.518,176.997
146,stole my heart,13QP4bVJSFuNAgNwWhTYGt,0.452,0.626,6,-7.205,1,0.0664,0.0398,3.58e-05,0.152,0.403,125.245
147,pretty things,6zcRgqSdi9PwQjmYd9jnj8,0.348,0.649,4,-5.779,1,0.187,0.285,0.0,0.401,0.409,87.176
148,Mutual XO,5IGoUYZdWjfTUjGlfeTKRc,0.459,0.822,0,-6.735,1,0.0719,0.248,0.000253,0.136,0.25,120.021
149,all i need,7vOjikQFRmxz1DISXsCQqG,0.383,0.87,8,-4.235,1,0.206,0.254,0.0,0.286,0.438,130.595
150,running back,7ldz24Hvhlcg420Ckt8SvO,0.819,0.441,1,-9.076,1,0.0945,0.174,1.02e-06,0.2,0.374,132.019
